 -125.91912053    0.00066728    0.00038525    0.00002143
 -124.90155519    0.00059848    0.00034553    0.00002287
 -123.88398984    0.00052645    0.00030395    0.00002406
 -122.86642450    0.00045220    0.00026108    0.00002498
 -121.84885915    0.00037675    0.00021752    0.00002563
 -120.83129381    0.00030110    0.00017384    0.00002601
 -119.81372847    0.00022622    0.00013061    0.00002613
 -118.79616312    0.00015302    0.00008835    0.00002599
 -117.77859778    0.00008237    0.00004756    0.00002562
 -116.76103243    0.00001505    0.00000869    0.00002502
 -115.74346709   -0.00004827   -0.00002787    0.00002423
 -114.72590175   -0.00010697   -0.00006176    0.00002325
 -113.70833640   -0.00016058   -0.00009271    0.00002211
 -112.69077106   -0.00020872   -0.00012051    0.00002084
 -111.67320571   -0.00025111   -0.00014498    0.00001946
 -110.65564037   -0.00028760   -0.00016605    0.00001800
 -109.63807503   -0.00031812   -0.00018367    0.00001649
 -108.62050968   -0.00034272   -0.00019787    0.00001494
 -107.60294434   -0.00036153   -0.00020873    0.00001338
 -106.58537899   -0.00037478   -0.00021638    0.00001183
 -105.56781365   -0.00038275   -0.00022098    0.00001031
 -104.55024831   -0.00038581   -0.00022275    0.00000885
 -103.53268296   -0.00038437   -0.00022191    0.00000745
 -102.51511762   -0.00037887   -0.00021874    0.00000613
 -101.49755227   -0.00036979   -0.00021350    0.00000490
 -100.47998693   -0.00035764   -0.00020648    0.00000376
  -99.46242159   -0.00034290   -0.00019798    0.00000273
  -98.44485624   -0.00032609   -0.00018827    0.00000181
  -97.42729090   -0.00030767   -0.00017763    0.00000099
  -96.40972555   -0.00028811   -0.00016634    0.00000029
  -95.39216021   -0.00026785   -0.00015464   -0.00000032
  -94.37459487   -0.00024727   -0.00014276   -0.00000082
  -93.35702952   -0.00022674   -0.00013091   -0.00000122
  -92.33946418   -0.00020657   -0.00011926   -0.00000154
  -91.32189883   -0.00018703   -0.00010798   -0.00000178
  -90.30433349   -0.00016835   -0.00009720   -0.00000194
  -89.28676815   -0.00015071   -0.00008701   -0.00000203
  -88.26920280   -0.00013425   -0.00007751   -0.00000207
  -87.25163746   -0.00011907   -0.00006875   -0.00000206
  -86.23407211   -0.00010523   -0.00006076   -0.00000201
  -85.21650677   -0.00009276   -0.00005355   -0.00000192
  -84.19894143   -0.00008165   -0.00004714   -0.00000181
  -83.18137608   -0.00007186   -0.00004149   -0.00000168
  -82.16381074   -0.00006336   -0.00003658   -0.00000154
  -81.14624539   -0.00005607   -0.00003237   -0.00000139
  -80.12868005   -0.00004990   -0.00002881   -0.00000124
  -79.11111471   -0.00004476   -0.00002584   -0.00000109
  -78.09354936   -0.00004055   -0.00002341   -0.00000094
  -77.07598402   -0.00003717   -0.00002146   -0.00000080
  -76.05841867   -0.00003451   -0.00001992   -0.00000067
  -75.04085333   -0.00003247   -0.00001875   -0.00000055
  -74.02328799   -0.00003096   -0.00001787   -0.00000044
  -73.00572264   -0.00002988   -0.00001725   -0.00000035
  -71.98815730   -0.00002915   -0.00001683   -0.00000026
  -70.97059195   -0.00002869   -0.00001656   -0.00000019
  -69.95302661   -0.00002843   -0.00001641   -0.00000013
  -68.93546126   -0.00002832   -0.00001635   -0.00000008
  -67.91789592   -0.00002829   -0.00001634   -0.00000004
  -66.90033058   -0.00002832   -0.00001635   -0.00000001
  -65.88276523   -0.00002837   -0.00001638    0.00000002
  -64.86519989   -0.00002839   -0.00001639    0.00000003
  -63.84763454   -0.00002839   -0.00001639    0.00000004
  -62.83006920   -0.00002834   -0.00001636    0.00000005
  -61.81250386   -0.00002822   -0.00001629    0.00000005
  -60.79493851   -0.00002804   -0.00001619    0.00000005
  -59.77737317   -0.00002780   -0.00001605    0.00000005
  -58.75980782   -0.00002749   -0.00001587    0.00000004
  -57.75157964   -0.00002712   -0.00001566    0.00000003
  -56.75259308   -0.00002671   -0.00001542    0.00000003
  -55.76275349   -0.00002625   -0.00001515    0.00000002
  -54.78196710   -0.00002576   -0.00001487    0.00000001
  -53.81014098   -0.00002524   -0.00001457    0.00000001
  -52.84718304   -0.00002471   -0.00001426    0.00000000
  -51.89300204   -0.00002416   -0.00001395    0.00000000
  -50.94750760   -0.00002362   -0.00001363   -0.00000001
  -50.01061011   -0.00002307   -0.00001332   -0.00000001
  -49.08222081   -0.00002254   -0.00001301   -0.00000001
  -48.16225173   -0.00002201   -0.00001271   -0.00000001
  -47.25061573   -0.00002151   -0.00001242   -0.00000002
  -46.34722640   -0.00002102   -0.00001214   -0.00000002
  -45.45199818   -0.00002055   -0.00001186   -0.00000002
  -44.56484622   -0.00002010   -0.00001161   -0.00000002
  -43.68568648   -0.00001968   -0.00001136   -0.00000002
  -42.81443566   -0.00001927   -0.00001113   -0.00000001
  -41.95101122   -0.00001889   -0.00001090   -0.00000001
  -41.09533133   -0.00001852   -0.00001069   -0.00000001
  -40.24731493   -0.00001818   -0.00001050   -0.00000001
  -39.40688168   -0.00001785   -0.00001031   -0.00000001
  -38.57395194   -0.00001754   -0.00001013   -0.00000001
  -37.74844679   -0.00001725   -0.00000996   -0.00000001
  -36.93028802   -0.00001697   -0.00000980   -0.00000001
  -36.11939811   -0.00001670   -0.00000964   -0.00000001
  -35.31570024   -0.00001644   -0.00000949   -0.00000001
  -34.51911825   -0.00001619   -0.00000934   -0.00000001
  -33.72957666   -0.00001594   -0.00000920   -0.00000001
  -32.94700068   -0.00001571   -0.00000907   -0.00000001
  -32.17131616   -0.00001548   -0.00000894   -0.00000001
  -31.40244959   -0.00001525   -0.00000881   -0.00000001
  -30.64032814   -0.00001504   -0.00000868   -0.00000001
  -29.88487958   -0.00001482   -0.00000856   -0.00000001
  -29.13603236   -0.00001461   -0.00000844   -0.00000001
  -28.39371551   -0.00001440   -0.00000832   -0.00000001
  -27.65785870   -0.00001420   -0.00000820   -0.00000001
  -26.92839221   -0.00001400   -0.00000808   -0.00000001
  -26.20524693   -0.00001381   -0.00000797   -0.00000001
  -25.48835434   -0.00001362   -0.00000786   -0.00000001
  -24.77764651   -0.00001343   -0.00000776   -0.00000001
  -24.07305611   -0.00001325   -0.00000765   -0.00000001
  -23.37451638   -0.00001307   -0.00000755   -0.00000001
  -22.68196114   -0.00001290   -0.00000745   -0.00000001
  -21.99532476   -0.00001273   -0.00000735   -0.00000001
  -21.31454220   -0.00001257   -0.00000726   -0.00000001
  -20.63954894   -0.00001242   -0.00000717   -0.00000001
  -19.97028103   -0.00001226   -0.00000708   -0.00000001
  -19.30667506   -0.00001212   -0.00000700    0.00000000
  -18.64866817   -0.00001198   -0.00000692    0.00000000
  -17.99619799   -0.00001184   -0.00000684    0.00000000
  -17.34920272   -0.00001171   -0.00000676    0.00000000
  -16.70762104   -0.00001159   -0.00000669    0.00000000
  -16.07139218   -0.00001147   -0.00000662    0.00000000
  -15.44045585   -0.00001135   -0.00000655    0.00000000
  -14.81475228   -0.00001124   -0.00000649    0.00000000
  -14.19422217   -0.00001113   -0.00000643    0.00000000
  -13.57880673   -0.00001103   -0.00000637    0.00000000
  -12.96844766   -0.00001093   -0.00000631    0.00000000
  -12.36308713   -0.00001083   -0.00000625    0.00000000
  -11.76266777   -0.00001073   -0.00000620    0.00000000
  -11.16713270   -0.00001064   -0.00000614    0.00000000
  -10.57642550   -0.00001055   -0.00000609    0.00000000
   -9.99049020   -0.00001046   -0.00000604    0.00000000
   -9.40927127   -0.00001038   -0.00000599    0.00000000
   -8.83271366   -0.00001029   -0.00000594    0.00000000
   -8.26076273   -0.00001021   -0.00000589    0.00000000
   -7.69336430   -0.00001013   -0.00000585    0.00000000
   -7.13046459   -0.00001004   -0.00000580    0.00000000
   -6.57201029   -0.00000996   -0.00000575    0.00000000
   -6.01794848   -0.00000988   -0.00000571    0.00000000
   -5.46822666   -0.00000980   -0.00000566    0.00000000
   -4.92279274   -0.00000972   -0.00000561    0.00000000
   -4.38159506   -0.00000964   -0.00000557    0.00000000
   -3.84458232   -0.00000957   -0.00000552    0.00000000
   -3.31170366   -0.00000949   -0.00000548    0.00000000
   -2.78290858   -0.00000941   -0.00000543    0.00000000
   -2.25814698   -0.00000933   -0.00000539    0.00000000
   -1.73736913   -0.00000926   -0.00000534    0.00000000
   -1.22052571   -0.00000918   -0.00000530    0.00000000
   -0.70756773   -0.00000910   -0.00000526    0.00000000
   -0.19844660   -0.00000903   -0.00000521    0.00000000
    0.30688592   -0.00000895   -0.00000517    0.00000000
    0.80847771   -0.00000888   -0.00000513    0.00000000
    1.30637630   -0.00000881   -0.00000508    0.00000000
    1.80062886   -0.00000874   -0.00000504    0.00000000
    2.29128222   -0.00000866   -0.00000500    0.00000000
    2.77838286   -0.00000860   -0.00000496    0.00000000
    3.26197695   -0.00000853   -0.00000492    0.00000000
    3.74211029   -0.00000846   -0.00000488    0.00000000
    4.21882838   -0.00000839   -0.00000485    0.00000000
    4.69217639   -0.00000833   -0.00000481    0.00000000
    5.16219917   -0.00000827   -0.00000477    0.00000000
    5.62894125   -0.00000821   -0.00000474    0.00000000
    6.09244685   -0.00000815   -0.00000470    0.00000000
    6.55275989   -0.00000809   -0.00000467    0.00000000
    7.00992398   -0.00000803   -0.00000464    0.00000000
    7.46398243   -0.00000798   -0.00000461    0.00000000
    7.91497828   -0.00000793   -0.00000458    0.00000000
    8.36295425   -0.00000788   -0.00000455    0.00000000
    8.80795278   -0.00000783   -0.00000452    0.00000000
    9.25001603   -0.00000778   -0.00000449    0.00000000
    9.68918590   -0.00000773   -0.00000446    0.00000000
   10.12550398   -0.00000769   -0.00000444    0.00000000
   10.55901163   -0.00000764   -0.00000441    0.00000000
   10.98974992   -0.00000760   -0.00000439    0.00000000
   11.41775965   -0.00000756   -0.00000437    0.00000000
   11.84308137   -0.00000752   -0.00000434    0.00000000
   12.26575540   -0.00000748   -0.00000432    0.00000000
   12.68582177   -0.00000744   -0.00000430    0.00000000
   13.10332029   -0.00000741   -0.00000428    0.00000000
   13.51829051   -0.00000737   -0.00000426    0.00000000
   13.93077174   -0.00000734   -0.00000424    0.00000000
   14.34080308   -0.00000730   -0.00000422    0.00000000
   14.74842337   -0.00000727   -0.00000420    0.00000000
   15.15367123   -0.00000724   -0.00000418    0.00000000
   15.55658506   -0.00000721   -0.00000416    0.00000000
   15.95720303   -0.00000717   -0.00000414    0.00000000
   16.35556310   -0.00000714   -0.00000412    0.00000000
   16.75170302   -0.00000711   -0.00000411    0.00000000
   17.14566031   -0.00000708   -0.00000409    0.00000000
   17.53747231   -0.00000705   -0.00000407    0.00000000
   17.92717613   -0.00000702   -0.00000405    0.00000000
   18.31480871   -0.00000699   -0.00000404    0.00000000
   18.70040676   -0.00000696   -0.00000402    0.00000000
   19.08400682   -0.00000693   -0.00000400    0.00000000
   19.46564525   -0.00000690   -0.00000398    0.00000000
   19.84535819   -0.00000687   -0.00000397    0.00000000
   20.22318162   -0.00000684   -0.00000395    0.00000000
   20.59915134   -0.00000681   -0.00000393    0.00000000
   20.97330298   -0.00000678   -0.00000391    0.00000000
   21.34567198   -0.00000675   -0.00000390    0.00000000
   21.71629363   -0.00000672   -0.00000388    0.00000000
   22.08520304   -0.00000669   -0.00000386    0.00000000
   22.45243516   -0.00000666   -0.00000384    0.00000000
   22.81802479   -0.00000663   -0.00000383    0.00000000
   23.18200657   -0.00000659   -0.00000381    0.00000000
   23.54441498   -0.00000656   -0.00000379    0.00000000
   23.90528435   -0.00000653   -0.00000377    0.00000000
   24.26464890   -0.00000650   -0.00000375    0.00000000
   24.62254265   -0.00000647   -0.00000373    0.00000000
   24.97899952   -0.00000644   -0.00000372    0.00000000
   25.33405329   -0.00000640   -0.00000370    0.00000000
   25.68773759   -0.00000637   -0.00000368    0.00000000
   26.04008594   -0.00000634   -0.00000366    0.00000000
   26.39113171   -0.00000631   -0.00000364    0.00000000
   26.74090818   -0.00000628   -0.00000362    0.00000000
   27.08944847   -0.00000625   -0.00000361    0.00000000
   27.43678562   -0.00000621   -0.00000359    0.00000000
   27.78295254   -0.00000618   -0.00000357    0.00000000
   28.12798201   -0.00000615   -0.00000355    0.00000000
   28.47190674   -0.00000612   -0.00000353    0.00000000
   28.81475930   -0.00000609   -0.00000352    0.00000000
   29.15657219   -0.00000606   -0.00000350    0.00000000
   29.49737779   -0.00000603   -0.00000348    0.00000000
   29.83720838   -0.00000600   -0.00000346    0.00000000
   30.17609618   -0.00000597   -0.00000345    0.00000000
   30.51407328   -0.00000594   -0.00000343    0.00000000
   30.85117170   -0.00000591   -0.00000341    0.00000000
   31.18742340   -0.00000588   -0.00000340    0.00000000
   31.52286022   -0.00000586   -0.00000338    0.00000000
   31.85751396   -0.00000583   -0.00000337    0.00000000
   32.19141630   -0.00000580   -0.00000335    0.00000000
   32.52459891   -0.00000578   -0.00000333    0.00000000
   32.85709333   -0.00000575   -0.00000332    0.00000000
   33.18893108   -0.00000572   -0.00000330    0.00000000
   33.52014359   -0.00000570   -0.00000329    0.00000000
   33.85076225   -0.00000567   -0.00000328    0.00000000
   34.18081838   -0.00000565   -0.00000326    0.00000000
   34.51034325   -0.00000563   -0.00000325    0.00000000
   34.83936809   -0.00000560   -0.00000324    0.00000000
   35.16792407   -0.00000558   -0.00000322    0.00000000
   35.49604232   -0.00000556   -0.00000321    0.00000000
   35.82375393   -0.00000554   -0.00000320    0.00000000
   36.15108995   -0.00000552   -0.00000319    0.00000000
   36.47808138   -0.00000550   -0.00000317    0.00000000
   36.80475923   -0.00000548   -0.00000316    0.00000000
   37.13115442   -0.00000546   -0.00000315    0.00000000
   37.45729790   -0.00000544   -0.00000314    0.00000000
   37.78322057   -0.00000542   -0.00000313    0.00000000
   38.10895329   -0.00000540   -0.00000312    0.00000000
   38.43452694   -0.00000539   -0.00000311    0.00000000
   38.75997236   -0.00000537   -0.00000310    0.00000000
   39.08532040   -0.00000535   -0.00000309    0.00000000
   39.41060186   -0.00000534   -0.00000308    0.00000000
   39.73584758   -0.00000532   -0.00000307    0.00000000
   40.06108836   -0.00000530   -0.00000306    0.00000000
   40.38635504   -0.00000529   -0.00000305    0.00000000
   40.71167841   -0.00000527   -0.00000304    0.00000000
   41.03708931   -0.00000526   -0.00000304    0.00000000
   41.36261858   -0.00000524   -0.00000303    0.00000000
   41.68829704   -0.00000523   -0.00000302    0.00000000
   42.01415556   -0.00000521   -0.00000301    0.00000000
   42.34022502   -0.00000520   -0.00000300    0.00000000
   42.66653631   -0.00000519   -0.00000299    0.00000000
   42.99312034   -0.00000517   -0.00000299    0.00000000
   43.32000806   -0.00000516   -0.00000298    0.00000000
   43.64723043   -0.00000514   -0.00000297    0.00000000
   43.97481848   -0.00000513   -0.00000296    0.00000000
   44.30280322   -0.00000511   -0.00000295    0.00000000
   44.63121574   -0.00000510   -0.00000294    0.00000000
   44.96008716   -0.00000508   -0.00000294    0.00000000
   45.28944863   -0.00000507   -0.00000293    0.00000000
   45.61933136   -0.00000505   -0.00000292    0.00000000
   45.94976660   -0.00000504   -0.00000291    0.00000000
   46.28078567   -0.00000502   -0.00000290    0.00000000
   46.61241992   -0.00000501   -0.00000289    0.00000000
   46.94470078   -0.00000499   -0.00000288    0.00000000
   47.27765974   -0.00000498   -0.00000287    0.00000000
   47.61132833   -0.00000496   -0.00000286    0.00000000
   47.94573817   -0.00000494   -0.00000285    0.00000000
   48.28092095   -0.00000493   -0.00000284    0.00000000
   48.61690843   -0.00000491   -0.00000283    0.00000000
   48.95373243   -0.00000489   -0.00000282    0.00000000
   49.29142487   -0.00000487   -0.00000281    0.00000000
   49.63001776   -0.00000485   -0.00000280    0.00000000
   49.96954316   -0.00000484   -0.00000279    0.00000000
   50.31003325   -0.00000482   -0.00000278    0.00000000
   50.65152028   -0.00000480   -0.00000277    0.00000000
   50.99403662   -0.00000478   -0.00000276    0.00000000
   51.33761472   -0.00000476   -0.00000275    0.00000000
   51.68228712   -0.00000474   -0.00000274    0.00000000
   52.02808649   -0.00000472   -0.00000272    0.00000000
   52.37504559   -0.00000470   -0.00000271    0.00000000
   52.72319729   -0.00000468   -0.00000270    0.00000000
   53.07257458   -0.00000465   -0.00000269    0.00000000
   53.42321057   -0.00000463   -0.00000267    0.00000000
   53.77513846   -0.00000461   -0.00000266    0.00000000
   54.12839162   -0.00000459   -0.00000265    0.00000000
   54.48300350   -0.00000457   -0.00000264    0.00000000
   54.83900772   -0.00000455   -0.00000262    0.00000000
   55.19643798   -0.00000452   -0.00000261    0.00000000
   55.55532818   -0.00000450   -0.00000260    0.00000000
   55.91571229   -0.00000448   -0.00000259    0.00000000
   56.27762449   -0.00000446   -0.00000257    0.00000000
   56.64109904   -0.00000444   -0.00000256    0.00000000
   57.00617040   -0.00000442   -0.00000255    0.00000000
   57.37287314   -0.00000439   -0.00000254    0.00000000
   57.74124202   -0.00000437   -0.00000253    0.00000000
   58.11131194   -0.00000435   -0.00000251    0.00000000
   58.48311796   -0.00000433   -0.00000250    0.00000000
   58.85669531   -0.00000431   -0.00000249    0.00000000
   59.23207938   -0.00000429   -0.00000248    0.00000000
   59.60930574   -0.00000427   -0.00000247    0.00000000
   59.98841013   -0.00000425   -0.00000246    0.00000000
   60.36942847   -0.00000423   -0.00000244    0.00000000
   60.75239687   -0.00000422   -0.00000243    0.00000000
   61.13735160   -0.00000420   -0.00000242    0.00000000
   61.52432914   -0.00000418   -0.00000241    0.00000000
   61.91336616   -0.00000416   -0.00000240    0.00000000
   62.30449951   -0.00000415   -0.00000239    0.00000000
   62.69776626   -0.00000413   -0.00000238    0.00000000
   63.09320366   -0.00000411   -0.00000238    0.00000000
   63.49084919   -0.00000410   -0.00000237    0.00000000
   63.89074051   -0.00000408   -0.00000236    0.00000000
   64.29291552   -0.00000407   -0.00000235    0.00000000
   64.69741233   -0.00000406   -0.00000234    0.00000000
   65.10426925   -0.00000404   -0.00000233    0.00000000
   65.51352484   -0.00000403   -0.00000233    0.00000000
   65.92521787   -0.00000402   -0.00000232    0.00000000
   66.33938734   -0.00000400   -0.00000231    0.00000000
   66.75607251   -0.00000399   -0.00000231    0.00000000
   67.17531285   -0.00000398   -0.00000230    0.00000000
   67.59714809   -0.00000397   -0.00000229    0.00000000
   68.02161818   -0.00000396   -0.00000229    0.00000000
   68.44876335   -0.00000395   -0.00000228    0.00000000
   68.87862407   -0.00000394   -0.00000227    0.00000000
   69.31124106   -0.00000393   -0.00000227    0.00000000
   69.74665533   -0.00000391   -0.00000226    0.00000000
   70.18490811   -0.00000390   -0.00000225    0.00000000
   70.62604094   -0.00000389   -0.00000225    0.00000000
   71.07009561   -0.00000388   -0.00000224    0.00000000
   71.51711419   -0.00000387   -0.00000223    0.00000000
   71.96713904   -0.00000386   -0.00000223    0.00000000
   72.42021280   -0.00000384   -0.00000222    0.00000000
   72.87637839   -0.00000383   -0.00000221    0.00000000
   73.33567903   -0.00000382   -0.00000220    0.00000000
   73.79815825   -0.00000380   -0.00000220    0.00000000
   74.26385986   -0.00000379   -0.00000219    0.00000000
   74.73282798   -0.00000377   -0.00000218    0.00000000
   75.20510706   -0.00000376   -0.00000217    0.00000000
   75.68074182   -0.00000374   -0.00000216    0.00000000
   76.15977735   -0.00000372   -0.00000215    0.00000000
   76.64225903   -0.00000370   -0.00000214    0.00000000
   77.12823257   -0.00000369   -0.00000213    0.00000000
   77.61774402   -0.00000367   -0.00000212    0.00000000
   78.11083976   -0.00000365   -0.00000210    0.00000000
   78.60756650   -0.00000363   -0.00000209    0.00000000
   79.10797132   -0.00000360   -0.00000208    0.00000000
   79.61210162   -0.00000358   -0.00000207    0.00000000
   80.12000516   -0.00000356   -0.00000206    0.00000000
   80.63173008   -0.00000354   -0.00000204    0.00000000
   81.14732485   -0.00000352   -0.00000203    0.00000000
   81.66683833   -0.00000349   -0.00000202    0.00000000
   82.19031974   -0.00000347   -0.00000200    0.00000000
   82.71781868   -0.00000345   -0.00000199    0.00000000
   83.24938512   -0.00000342   -0.00000198    0.00000000
   83.78506944   -0.00000340   -0.00000196    0.00000000
   84.32492238   -0.00000338   -0.00000195    0.00000000
   84.86899510   -0.00000336   -0.00000194    0.00000000
   85.41733914   -0.00000333   -0.00000192    0.00000000
   85.97000647   -0.00000331   -0.00000191    0.00000000
   86.52704944   -0.00000329   -0.00000190    0.00000000
   87.08852083   -0.00000327   -0.00000189    0.00000000
   87.65447384   -0.00000325   -0.00000188    0.00000000
   88.22496210   -0.00000323   -0.00000187    0.00000000
   88.80003965   -0.00000322   -0.00000186    0.00000000
   89.37976099   -0.00000320   -0.00000185    0.00000000
   89.96418104   -0.00000319   -0.00000184    0.00000000
   90.55335516   -0.00000317   -0.00000183    0.00000000
   91.14733920   -0.00000316   -0.00000182    0.00000000
   91.74618942   -0.00000314   -0.00000182    0.00000000
   92.34996256   -0.00000313   -0.00000181    0.00000000
   92.95871583   -0.00000312   -0.00000180    0.00000000
   93.57250691   -0.00000311   -0.00000180    0.00000000
   94.19139395   -0.00000310   -0.00000179    0.00000000
   94.81543559   -0.00000309   -0.00000178    0.00000000
   95.44469096   -0.00000308   -0.00000178    0.00000000
   96.07921968   -0.00000307   -0.00000177    0.00000000
   96.71908186   -0.00000306   -0.00000177    0.00000000
   97.36433814   -0.00000305   -0.00000176    0.00000000
   98.01504965   -0.00000304   -0.00000176    0.00000000
   98.67127804   -0.00000303   -0.00000175    0.00000000
   99.33308549   -0.00000302   -0.00000174    0.00000000
  100.00053471   -0.00000300   -0.00000173    0.00000000
  100.67368892   -0.00000299   -0.00000173    0.00000000
  101.35261192   -0.00000297   -0.00000172    0.00000000
  102.03736803   -0.00000296   -0.00000171    0.00000000
  102.72802213   -0.00000294   -0.00000170    0.00000000
  103.42463965   -0.00000292   -0.00000169    0.00000000
  104.12728660   -0.00000290   -0.00000167    0.00000000
  104.83602955   -0.00000288   -0.00000166    0.00000000
  105.55093566   -0.00000285   -0.00000165    0.00000000
  106.27207265   -0.00000283   -0.00000163    0.00000000
  106.99950887   -0.00000281   -0.00000162    0.00000000
  107.73331322   -0.00000278   -0.00000160    0.00000000
  108.47355524   -0.00000275   -0.00000159    0.00000000
  109.22030505   -0.00000273   -0.00000157    0.00000000
  109.97363343   -0.00000270   -0.00000156    0.00000000
  110.73361173   -0.00000267   -0.00000154    0.00000000
  111.50031196   -0.00000264   -0.00000153    0.00000000
  112.27380678   -0.00000262   -0.00000151    0.00000000
  113.05416946   -0.00000259   -0.00000150    0.00000000
  113.84147395   -0.00000256   -0.00000148    0.00000000
  114.63579483   -0.00000254   -0.00000147    0.00000000
  115.43720737   -0.00000252   -0.00000145    0.00000000
  116.24578751   -0.00000249   -0.00000144    0.00000000
  117.06161184   -0.00000247   -0.00000142    0.00000000
  117.88475767   -0.00000245   -0.00000141    0.00000000
  118.71530299   -0.00000242   -0.00000140    0.00000000
  119.55332650   -0.00000240   -0.00000138    0.00000000
  120.39890758   -0.00000237   -0.00000137    0.00000000
  121.25212637   -0.00000235   -0.00000135    0.00000000
  122.11306369   -0.00000232   -0.00000134    0.00000000
  122.98180113   -0.00000229   -0.00000132    0.00000000
  123.85842099   -0.00000225   -0.00000130    0.00000000
  124.74380704   -0.00000221   -0.00000127    0.00000000
  125.63804694   -0.00000216   -0.00000125    0.00000000
  126.54122923   -0.00000211   -0.00000122    0.00000000
  127.45344334   -0.00000205   -0.00000118    0.00000000
  128.37477958   -0.00000198   -0.00000114    0.00000000
  129.30532917   -0.00000190   -0.00000110    0.00000000
  130.24518425   -0.00000181   -0.00000104    0.00000000
  131.19443787   -0.00000171   -0.00000099    0.00000000
  132.15318402   -0.00000160   -0.00000092    0.00000000
  133.12151762   -0.00000148   -0.00000086    0.00000000
  134.09953455   -0.00000135   -0.00000078    0.00000000
  135.08733164   -0.00000122   -0.00000070    0.00000000
  136.08500669   -0.00000107   -0.00000062    0.00000000
  137.09265848   -0.00000092   -0.00000053    0.00000000
  138.11038677   -0.00000077   -0.00000044    0.00000000
  139.13829235   -0.00000062   -0.00000036    0.00000000
  140.17647696   -0.00000048   -0.00000028    0.00000000
  141.22504342   -0.00000035   -0.00000020    0.00000000
  142.28409553   -0.00000023   -0.00000013    0.00000000
  143.35373814   -0.00000014   -0.00000008    0.00000000
  144.43407718   -0.00000007   -0.00000004    0.00000000
  145.52521959   -0.00000003   -0.00000002    0.00000000
